API_Name,API_LM_Coeff,API_LM_Interc,API_PNEC_gL,Population_Scenario,Year,WWTP_Removal_Scenario,[MEAN](Norway_Population_mil),[MEAN](API_Sales_Weight_kg),[MEAN](Water_Consumption_ML),[MEAN](PEC_Inf_gL),[MEAN](PEC_Eff_gL),[MEAN](PEC_SW_gL),[MEAN](RQ),P(RQ=0-0.01),P(RQ=0.01-0.1),P(RQ=0.1-1),P(RQ=1-10),P(RQ=10-100),P(RQ=100-1000),P(RQ=1000-10000),P(RQ=10000-100000),P(RQ=100000-inf)
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2060,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2070,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2080,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2090,0.95 - 0.99,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0 - 0.001,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0.001 - 0.9,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0.9 - 0.95,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,Main,2100,0.95 - 0.99,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0 - 0.001,7.5,40,1352,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0.001 - 0.9,7.5,40,1352,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0.9 - 0.95,7.5,40,1352,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0.95 - 0.99,7.5,40,1352,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0 - 0.001,7.5,40,1352,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0.001 - 0.9,7.5,40,1352,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0.9 - 0.95,7.5,40,1352,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0.95 - 0.99,7.5,40,1352,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0 - 0.001,8.5,40,1570,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0.001 - 0.9,8.5,40,1570,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0.9 - 0.95,8.5,40,1570,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0.95 - 0.99,8.5,40,1570,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0 - 0.001,8.5,40,1570,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0.001 - 0.9,8.5,40,1570,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0.9 - 0.95,8.5,40,1570,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0.95 - 0.99,8.5,40,1570,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0 - 0.001,9.5,40,1650,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0.001 - 0.9,9.5,40,1650,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0.9 - 0.95,9.5,40,1650,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0.95 - 0.99,9.5,40,1650,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0 - 0.001,4.5,40,800,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0.001 - 0.9,4.5,40,800,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0.9 - 0.95,4.5,40,800,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0.95 - 0.99,4.5,40,800,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0 - 0.001,6.5,40,1185,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0.001 - 0.9,6.5,40,1185,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0.9 - 0.95,6.5,40,1185,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0.95 - 0.99,6.5,40,1185,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0 - 0.001,4.5,40,800,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0.001 - 0.9,4.5,40,800,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0.9 - 0.95,4.5,40,800,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0.95 - 0.99,4.5,40,800,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0 - 0.001,4.5,40,800,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0.001 - 0.9,4.5,40,800,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0.9 - 0.95,4.5,40,800,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0.95 - 0.99,4.5,40,800,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0 - 0.001,5.5,40,1000,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0.001 - 0.9,5.5,40,1000,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0.9 - 0.95,5.5,40,1000,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0.95 - 0.99,5.5,40,1000,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0 - 0.001,6.5,40,1176,0.0005,0.00049,0.00005,98488,0,0,0,0,0,0,0,0.0336,0.9664
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0.001 - 0.9,6.5,40,1176,0.0005,0.00042,0.00004,95725.7056,0,0,0,0,0,0.00083,0.00666,0.07917,0.91334
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0.9 - 0.95,6.5,40,1176,0.0005,0.00005,0,80220.4768,0,0,0,0,0,0.0057,0.04557,0.33126,0.61747
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0.95 - 0.99,6.5,40,1176,0.0005,0.00003,0,67152.1312,0,0,0,0,0,0.01606,0.12851,0.42458,0.43085
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0 - 0.001,5.5,163840,1000,0.55,0.55,0.055,55000,0,0,0,0,0,0,0,1,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0.001 - 0.9,5.5,163840,1000,0.55,0.46209,0.04622,46218.304,0,0,0,0,0,0.01408,0.16192,0.824,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0.9 - 0.95,5.5,163840,1000,0.55,0.0505,0.0051,5104,0,0,0,0,0,0.08,0.92,0,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2020,0.95 - 0.99,5.5,163840,1000,0.55,0.0505,0.0051,5104,0,0,0,0,0,0.08,0.92,0,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0 - 0.001,5.5,163840,1000,0.55,0.55,0.055,55000,0,0,0,0,0,0,0,1,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0.001 - 0.9,5.5,163840,1000,0.55,0.46209,0.04622,46218.304,0,0,0,0,0,0.01408,0.16192,0.824,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0.9 - 0.95,5.5,163840,1000,0.55,0.0505,0.0051,5104,0,0,0,0,0,0.08,0.92,0,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2030,0.95 - 0.99,5.5,163840,1000,0.55,0.0505,0.0051,5104,0,0,0,0,0,0.08,0.92,0,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0 - 0.001,6.5,360448,1176,2.10891,2.10891,0.21089,69171.904,0,0,0,0,0,0,0,0.68507,0.31493
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0.001 - 0.9,6.5,360448,1176,2.10891,1.77432,0.17744,60661.58296,0,0,0,0,0,0.00965,0.11093,0.61992,0.2595
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0.9 - 0.95,6.5,360448,1176,2.10891,0.20152,0.02019,20189.25487,0,0,0,0,0,0.05581,0.64185,0.30233,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2040,0.95 - 0.99,6.5,360448,1176,2.10891,0.15495,0.01554,15537.96795,0,0,0,0,0,0.06327,0.72761,0.20911,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,High,2050,0 - 0.001,6.5,360448,1176,2.10891,2.10891,0.21089,69171.904,0,0,0,0,0,0,0,0.68507,0.31493
