API_Name,API_LM_Coeff,API_LM_Interc,API_PNEC_gL,Population_Scenario,Year,WWTP_Removal_Scenario,[MEAN](Norway_Population_mil),[MEAN](API_Sales_Weight_kg),[MEAN](Water_Consumption_ML),[MEAN](PEC_Inf_gL),[MEAN](PEC_Eff_gL),[MEAN](PEC_SW_gL),[MEAN](RQ),P(RQ=0-0.01),P(RQ=0.01-0.1),P(RQ=0.1-1),P(RQ=1-10),P(RQ=10-100),P(RQ=100-1000),P(RQ=1000-10000),P(RQ=10000-100000),P(RQ=100000-inf)
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2040,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2050,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2060,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2070,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2080,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2090,0.75-1,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0-0.25,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0.25-0.5,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0.5-0.75,,,,,,,,,,,,,,,,
estradiol,-0.005223031865962116,42340.26443250927,4e-10,High,2100,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2020,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2030,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2040,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2050,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2060,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2070,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2080,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2090,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Low,2100,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2020,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2030,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2040,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2050,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2060,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2070,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2080,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2090,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,Main,2100,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2020,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2030,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2040,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2050,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2060,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2070,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2080,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2090,0.75-1,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0-0.25,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0.25-0.5,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0.5-0.75,,,,,,,,,,,,,,,,
ethinylestradiol,0.002252154821862616,-9543.266364035258,3.5e-11,High,2100,0.75-1,,,,,,,,,,,,,,,,
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2020,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2020,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2020,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2020,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2030,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2030,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2030,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2030,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2040,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2040,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2040,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2040,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2050,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2050,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2050,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2050,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2060,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2060,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2060,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2060,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2070,0-0.25,4.5,31129.6,750,0.3162,0.30986,0.03101,31011.85534,0,0,0,0,0,0.03846,0.4423,0.51924,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2070,0.25-0.5,4.5,31129.6,750,0.3162,0.29594,0.02962,29621.67774,0,0,0,0,0,0.04069,0.46793,0.49138,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2070,0.5-0.75,4.5,31129.6,750,0.3162,0.2622,0.02625,26251.55021,0,0,0,0,0,0.04609,0.53007,0.42383,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2070,0.75-1,4.5,31129.6,750,0.3162,0.11681,0.01172,11724.98319,0,0,0,0.00227,0.04636,0.0651,0.74865,0.13762,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2080,0-0.25,6.5,97484.8,1170,0.43175,0.4246,0.04247,42473.21402,0,0,0,0,0,0.02008,0.23097,0.74894,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2080,0.25-0.5,6.5,97484.8,1170,0.43175,0.40452,0.04047,40468.03669,0,0,0,0,0,0.0233,0.26795,0.70875,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2080,0.5-0.75,6.5,97484.8,1170,0.43175,0.35586,0.03561,35607.00072,0,0,0,0,0,0.03109,0.35757,0.61133,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2080,0.75-1,6.5,97484.8,1170,0.43175,0.1483,0.01487,14872.14228,0,0,0,0.00115,0.02582,0.06196,0.71257,0.1985,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2090,0-0.25,4.5,31129.6,750,0.3162,0.30986,0.03101,31011.85534,0,0,0,0,0,0.03846,0.4423,0.51924,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2090,0.25-0.5,4.5,31129.6,750,0.3162,0.29594,0.02962,29621.67774,0,0,0,0,0,0.04069,0.46793,0.49138,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2090,0.5-0.75,4.5,31129.6,750,0.3162,0.2622,0.02625,26251.55021,0,0,0,0,0,0.04609,0.53007,0.42383,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2090,0.75-1,4.5,31129.6,750,0.3162,0.11681,0.01172,11724.98319,0,0,0,0.00227,0.04636,0.0651,0.74865,0.13762,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2100,0-0.25,4.5,31129.6,750,0.3162,0.30986,0.03101,31011.85534,0,0,0,0,0,0.03846,0.4423,0.51924,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2100,0.25-0.5,4.5,31129.6,750,0.3162,0.29594,0.02962,29621.67774,0,0,0,0,0,0.04069,0.46793,0.49138,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2100,0.5-0.75,4.5,31129.6,750,0.3162,0.2622,0.02625,26251.55021,0,0,0,0,0,0.04609,0.53007,0.42383,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Low,2100,0.75-1,4.5,31129.6,750,0.3162,0.11681,0.01172,11724.98319,0,0,0,0.00227,0.04636,0.0651,0.74865,0.13762,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2020,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2020,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2020,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2020,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2030,0-0.25,5.5,40960,970,0.35827,0.35163,0.03518,35184.764,0,0,0,0,0,0.03177,0.36536,0.60287,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2030,0.25-0.5,5.5,40960,970,0.35827,0.33547,0.03357,33570.67422,0,0,0,0,0,0.03436,0.39512,0.57052,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2030,0.5-0.75,5.5,40960,970,0.35827,0.2963,0.02966,29657.72931,0,0,0,0,0,0.04063,0.46727,0.4921,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2030,0.75-1,5.5,40960,970,0.35827,0.12828,0.01287,12870.81658,0,0,0,0.00186,0.03888,0.06396,0.73551,0.15978,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2040,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2040,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2040,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2040,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2050,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2050,0.25-0.5,6.5,134348.8,1250,0.47929,0.44919,0.04493,44929.98641,0,0,0,0,0,0.01615,0.18567,0.79818,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2050,0.5-0.75,6.5,134348.8,1250,0.47929,0.39439,0.03946,39455.62401,0,0,0,0,0,0.02492,0.28661,0.68846,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2050,0.75-1,6.5,134348.8,1250,0.47929,0.16126,0.01617,16166.8132,0,0,0,0.00069,0.01737,0.06067,0.69773,0.22355,0
ibuprofen,25.450630412955903,-93711988.96927781,1e-6,Main,2060,0-0.25,6.5,134348.8,1250,0.47929,0.4718,0.04719,47188.16089,0,0,0,0,0,0.01252,0.14404,0.84344,0
