long,lat,order,group,location_code,County_Code
7.53643836858526,62.57309894415806,339,15.1,county15,15
7.504136924136266,62.664146403058005,340,15.1,county15,15
7.9569992060577865,62.74522074508295,341,15.1,county15,15
8.144153220875165,62.68395542973678,342,15.1,county15,15
8.019355970435505,62.751340297391906,343,15.1,county15,15
8.071031125465344,62.77700365305064,344,15.1,county15,15
7.501993032441702,62.68704411770981,345,15.1,county15,15
7.344272246664883,62.69567461548567,346,15.1,county15,15
7.427049842905201,62.7167908306099,347,15.1,county15,15
7.362039763943837,62.73809704368281,348,15.1,county15,15
7.721693328857894,62.79301093557493,349,15.1,county15,15
6.981039904961419,62.72442262996282,350,15.1,county15,15
7.026154267171432,62.82148103385563,351,15.1,county15,15
7.240829358671781,62.81018516477406,352,15.1,county15,15
7.17419455924371,62.849946010482334,353,15.1,county15,15
6.995658069555262,62.83412867326403,354,15.1,county15,15
6.981161871301147,62.89628267122063,355,15.1,county15,15
6.89832976377643,62.90989131890842,356,15.1,county15,15
7.030160039865757,62.96721170219009,357,15.1,county15,15
7.093525630945056,62.95531391813252,358,15.1,county15,15
7.101621119595589,62.988957936784736,359,15.1,county15,15
7.301349356495962,63.01037168834065,360,15.1,county15,15
7.249798754018634,62.986649272818205,361,15.1,county15,15
7.306097975549451,63.00136458809147,362,15.1,county15,15
7.31688040228277,62.97161823829652,363,15.1,county15,15
7.414688248363161,62.95754397152907,364,15.1,county15,15
7.431170493525179,62.899611507017966,365,15.1,county15,15
7.683697316239492,62.96829018921984,366,15.1,county15,15
7.791778740040306,62.95967998305721,367,15.1,county15,15
7.67249028046101,62.89319330802079,368,15.1,county15,15
7.836191003191554,62.94999421027756,369,15.1,county15,15
8.036620295664775,62.96639409545271,370,15.1,county15,15
8.119589879261277,62.92090268652298,371,15.1,county15,15
8.13993333276322,62.819812522834255,372,15.1,county15,15
8.312704191946583,62.78419553203058,373,15.1,county15,15
8.418690103110087,62.718323321198305,374,15.1,county15,15
8.504813431987957,62.71799836829316,375,15.1,county15,15
8.531283711258816,62.66865427186065,376,15.1,county15,15
8.541314253639705,62.729841948751904,377,15.1,county15,15
8.191160882596614,62.82933168486067,378,15.1,county15,15
8.149869496581903,62.89027719386175,379,15.1,county15,15
8.203885011279441,62.91220748682321,380,15.1,county15,15
8.151689750337995,62.90906834327446,381,15.1,county15,15
7.9977575970383326,63.0000194687094,382,15.1,county15,15
7.968349244263431,63.080710322324066,383,15.1,county15,15
8.109578493386326,63.10650091174061,384,15.1,county15,15
8.142213287947012,63.07027889174284,385,15.1,county15,15
8.056307201247092,63.037174443524414,386,15.1,county15,15
8.131632740359716,63.04521111556393,387,15.1,county15,15
8.250338466404509,62.97211591185581,388,15.1,county15,15
8.333316042762057,62.96414997835789,389,15.1,county15,15
8.300764099916758,62.854383449175714,390,15.1,county15,15
8.372940879535866,62.88587998247219,391,15.1,county15,15
8.514602764887803,62.83575307853308,392,15.1,county15,15
8.413120181162904,62.901907805489536,393,15.1,county15,15
8.699544533019361,62.81850986055279,394,15.1,county15,15
8.421544073422144,62.94775953055319,395,15.1,county15,15
8.654566213262292,62.988044857338046,396,15.1,county15,15
8.46337126284487,62.97007189672341,397,15.1,county15,15
8.580218206003128,63.02243004484244,398,15.1,county15,15
8.371923476339713,62.96839808905576,399,15.1,county15,15
8.345597010368348,63.00876880679223,400,15.1,county15,15
8.491778804959988,63.021049039613374,401,15.1,county15,15
8.2575126795244,63.02041124326772,402,15.1,county15,15
5.651416047078554,62.30240358599185,403,15.2,county15,15
5.829731561144033,62.286604600947335,404,15.2,county15,15
5.820527948930248,62.25505322112578,405,15.2,county15,15
5.871638766658842,62.274052415822204,406,15.2,county15,15
5.818036425743282,62.378278246092016,407,15.2,county15,15
5.950275556715893,62.42506864723654,408,15.2,county15,15
6.002290253550155,62.422225137752804,409,15.2,county15,15
6.063531769241666,62.346072412428725,410,15.2,county15,15
6.114166706465805,62.350524933016445,411,15.2,county15,15
5.915816252917162,62.253321123842554,412,15.2,county15,15
5.819157572617697,62.25035045492098,413,15.2,county15,15
5.81319203005941,62.229863465477116,414,15.2,county15,15
5.606139420386656,62.18683131980318,415,15.2,county15,15
5.5283110189248745,62.22965265380978,416,15.2,county15,15
5.649207872358794,62.22188837236738,417,15.2,county15,15
5.528989068586329,62.25864017289961,418,15.2,county15,15
5.651416047078554,62.30240358599185,419,15.2,county15,15
8.75504752032826,63.42444666004181,420,15.3,county15,15
8.798904290683295,63.37150131808634,421,15.3,county15,15
8.911064978610478,63.35650155517991,422,15.3,county15,15
8.81574866310206,63.26612643210206,423,15.3,county15,15
8.8616604634465,63.21969382056389,424,15.3,county15,15
8.619445414172912,63.1891615096692,425,15.3,county15,15
8.496545890073088,63.28888044537453,426,15.3,county15,15
8.84278554684915,63.34615418544598,427,15.3,county15,15
8.701397155267719,63.34639953754229,428,15.3,county15,15
8.65012400252489,63.39040122402752,429,15.3,county15,15
8.75504752032826,63.42444666004181,430,15.3,county15,15
7.631930534745239,63.11683137997369,431,15.4,county15,15
7.699036310164366,63.034762969437644,432,15.4,county15,15
7.716081324391868,63.08425221482632,433,15.4,county15,15
7.848719168251637,63.10508035512642,434,15.4,county15,15
7.89969002114986,63.099828418704085,435,15.4,county15,15
7.864412102557804,63.04680708013483,436,15.4,county15,15
7.808343896006249,63.02222447275817,437,15.4,county15,15
7.699235586382127,63.03451848991015,438,15.4,county15,15
7.724872495207871,63.003027967268274,439,15.4,county15,15
7.4912106225552115,62.93596307985942,440,15.4,county15,15
7.352690707850454,62.98353298511097,441,15.4,county15,15
7.4661994494368145,63.02242783167935,442,15.4,county15,15
7.4067629780534885,63.024158759727634,443,15.4,county15,15
7.461709397076054,63.05692888768884,444,15.4,county15,15
7.557503537004903,63.04079835030608,445,15.4,county15,15
7.571961995684633,63.007366808061484,446,15.4,county15,15
7.631930534745239,63.11683137997369,447,15.4,county15,15
7.936279748005858,63.349384235250376,448,15.5,county15,15
7.861892688609918,63.35662032230512,449,15.5,county15,15
7.938051905580989,63.37779223520919,450,15.5,county15,15
7.837350685418361,63.356394507777026,451,15.5,county15,15
7.790278324730145,63.38231882853933,452,15.5,county15,15
7.841192508657704,63.38953666936425,453,15.5,county15,15
7.797027617921214,63.3881618692305,454,15.5,county15,15
7.815438201778401,63.420979352712145,455,15.5,county15,15
7.947379934704721,63.428545890142715,456,15.5,county15,15
8.01414962895655,63.466682516995085,457,15.5,county15,15
8.102622237693364,63.468252843042336,458,15.5,county15,15
8.204741485719284,63.393016453209924,459,15.5,county15,15
8.169656158623594,63.3420691615925,460,15.5,county15,15
8.057631717585421,63.3383852390753,461,15.5,county15,15
8.1270774256628,63.32862154504739,462,15.5,county15,15
7.972007879082173,63.325265134376686,463,15.5,county15,15
7.936279748005858,63.349384235250376,464,15.5,county15,15
8.445449498982113,63.28410544841062,465,15.6,county15,15
8.579601666178634,63.18231487517143,466,15.6,county15,15
8.356502055903094,63.16103874591245,467,15.6,county15,15
8.24021962360483,63.26458539242831,468,15.6,county15,15
8.375979544911049,63.270362623806555,469,15.6,county15,15
8.408804810815031,63.20610618427584,470,15.6,county15,15
8.383999734601595,63.268024794295094,471,15.6,county15,15
8.445449498982113,63.28410544841062,472,15.6,county15,15
8.117543088610836,63.2358582180498,473,15.7,county15,15
8.187562070901555,63.15555792713424,474,15.7,county15,15
7.953625924106836,63.14436478496954,475,15.7,county15,15
7.914248355345916,63.178891949006065,476,15.7,county15,15
8.117543088610836,63.2358582180498,477,15.7,county15,15
6.719488840422447,62.74081248269198,478,15.8,county15,15
6.721614590357081,62.70457225854472,479,15.8,county15,15
6.921714429846079,62.74965575385615,480,15.8,county15,15
6.939056087104966,62.70979838426599,481,15.8,county15,15
6.6761620776854285,62.66068357912437,482,15.8,county15,15
6.719488840422447,62.74081248269198,483,15.8,county15,15
6.216464563682071,62.45167924177105,484,15.9,county15,15
6.366428531638971,62.42042615946898,485,15.9,county15,15
6.165328777641142,62.39471293363379,486,15.9,county15,15
6.0603888687371095,62.427692496072254,487,15.9,county15,15
6.216464563682071,62.45167924177105,488,15.9,county15,15
6.820450472928118,62.85232877667852,489,15.10,county15,15
6.968822838299495,62.84938221080376,490,15.10,county15,15
6.887062999524891,62.81283239921661,491,15.10,county15,15
6.916732987110609,62.774465529247756,492,15.10,county15,15
6.765804202206659,62.80674355216961,493,15.10,county15,15
6.820020843853814,62.82449299917515,494,15.10,county15,15
6.763725708847039,62.844360311729886,495,15.10,county15,15
6.820450472928118,62.85232877667852,496,15.10,county15,15
8.58582545274741,63.39159807243387,497,15.11,county15,15
8.708375914146462,63.338809131270196,498,15.11,county15,15
8.466733680654874,63.32747902330049,499,15.11,county15,15
8.525386011345025,63.347624736644704,500,15.11,county15,15
8.495101460607883,63.37360401517823,501,15.11,county15,15
8.58582545274741,63.39159807243387,502,15.11,county15,15
8.231898944935683,63.22809337231947,503,15.12,county15,15
8.320425383318693,63.16397086890836,504,15.12,county15,15
8.187933718742691,63.16328191132796,505,15.12,county15,15
8.159280975029391,63.21338216965297,506,15.12,county15,15
8.231898944935683,63.22809337231947,507,15.12,county15,15
5.55217841931138,62.374800927894704,508,15.13,county15,15
